,work_id,fable_name,mattr_10,mattr_50,ttr,length,mean_sentence_length,mean_token_length,VERB,PRON,ADV,NOUN,ADJ,ADP,DET,PUNCT,AUX,CCONJ,NUM,SCONJ,INTJ,X,PROPN,PART
77,tlg0614.tlg001,Babrius - 104) Distinguished but not Honoured,0.9276315789473685,0.738888888888889,0.6823529411764706,85,9.444444444444445,3.9176470588235293,0.15294117647058825,0.058823529411764705,0.10588235294117647,0.21176470588235294,0.03529411764705882,0.023529411764705882,0.08235294117647059,0.27058823529411763,0.011764705882352941,0.011764705882352941,,0.011764705882352941,0.011764705882352941,,,0.011764705882352941
78,tlg0614.tlg001,Babrius - 72) Borrowed Plumage,0.9426605504587156,0.7042696629213483,0.5814977973568282,227,8.107142857142858,4.026431718061674,0.13656387665198239,0.02643171806167401,0.07488986784140969,0.20704845814977973,0.12334801762114538,0.01762114537444934,0.05286343612334802,0.29515418502202645,,0.05286343612334802,,0.00881057268722467,0.004405286343612335,,,
79,tlg0614.tlg001,Babrius - 41) Overextended,0.9333333333333333,0.46,0.8518518518518519,27,9.0,4.592592592592593,0.25925925925925924,0.07407407407407407,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.25925925925925924,,,,0.037037037037037035,,,,
80,tlg0614.tlg001,Babrius - 78) No Use Praying for a Robber,0.9228070175438596,0.6635294117647059,0.6515151515151515,66,6.6,3.727272727272727,0.18181818181818182,0.09090909090909091,0.10606060606060606,0.16666666666666666,0.045454545454545456,0.045454545454545456,0.06060606060606061,0.25757575757575757,,0.045454545454545456,,,,,,
81,tlg0614.tlg001,Babrius - 68) A Contest in Archery,0.946,0.7123333333333333,0.5963302752293578,109,12.11111111111111,3.614678899082569,0.1834862385321101,0.01834862385321101,0.1559633027522936,0.21100917431192662,0.045871559633027525,0.027522935779816515,0.05504587155963303,0.26605504587155965,0.009174311926605505,0.027522935779816515,,,,,,
82,tlg0614.tlg001,Babrius - 85) The Heterogenous Dogs,0.9222857142857145,0.650962962962963,0.5217391304347826,184,8.761904761904763,3.6847826086956523,0.11413043478260869,0.03804347826086957,0.13043478260869565,0.11956521739130435,0.11956521739130435,0.021739130434782608,0.07608695652173914,0.33152173913043476,0.016304347826086956,0.02717391304347826,,0.005434782608695652,,,,
83,tlg0614.tlg001,Babrius - 12) The Nightingale and the Swallow,0.9500000000000002,0.7687500000000002,0.5809128630705395,241,7.303030303030303,4.045643153526971,0.13278008298755187,0.07883817427385892,0.06224066390041494,0.17012448132780084,0.1078838174273859,0.029045643153526972,0.04149377593360996,0.29045643153526973,0.012448132780082987,0.04564315352697095,,0.004149377593360996,,,,0.024896265560165973
84,tlg0614.tlg001,Babrius - 55) An Unwelcome Partner,0.925531914893617,0.6514285714285715,0.625,56,8.0,3.517857142857143,0.17857142857142858,0.08928571428571429,0.17857142857142858,0.16071428571428573,,0.017857142857142856,0.08928571428571429,0.23214285714285715,,0.05357142857142857,,,,,,
85,tlg0614.tlg001,Babrius - 86) Delfation Necessary,0.931578947368421,0.7145454545454546,0.6442307692307693,104,8.666666666666666,4.163461538461538,0.19230769230769232,,0.057692307692307696,0.17307692307692307,0.125,0.028846153846153848,0.07692307692307693,0.2980769230769231,,0.019230769230769232,,0.028846153846153848,,,,
86,tlg0614.tlg001,Babrius - 94) Dr. Heron's Fire,0.9527777777777777,0.69125,0.6419753086419753,81,8.1,3.925925925925926,0.20987654320987653,0.04938271604938271,0.1111111111111111,0.19753086419753085,0.08641975308641975,,0.06172839506172839,0.25925925925925924,,0.012345679012345678,,0.012345679012345678,,,,
87,tlg0614.tlg001,Babrius - 20) Heracles and the Ox-Driver,0.9311475409836065,0.6647619047619048,0.6285714285714286,70,10.0,3.7142857142857144,0.2,0.02857142857142857,0.05714285714285714,0.15714285714285714,0.08571428571428572,0.02857142857142857,0.07142857142857142,0.3142857142857143,,0.04285714285714286,,0.014285714285714285,,,,
88,tlg0614.tlg001,Babrius - 54) Yes and No,0.93,0.6880000000000001,0.6610169491525424,59,9.833333333333334,3.559322033898305,0.1864406779661017,,0.11864406779661017,0.15254237288135594,0.03389830508474576,0.06779661016949153,0.0847457627118644,0.2542372881355932,,0.03389830508474576,,0.05084745762711865,,,,0.01694915254237288
89,tlg0614.tlg001,Babrius - 73) How the Kite Lost his Voice,0.8787878787878788,0.58,0.6904761904761905,42,8.4,4.4523809523809526,0.19047619047619047,,0.09523809523809523,0.11904761904761904,0.14285714285714285,0.023809523809523808,0.14285714285714285,0.23809523809523808,,0.047619047619047616,,,,,,
90,tlg0614.tlg001,Babrius - 56) A Beauty Contest,0.9554054054054056,0.6870588235294117,0.5903614457831325,83,6.384615384615385,3.5180722891566263,0.13253012048192772,0.04819277108433735,0.08433734939759036,0.14457831325301204,0.18072289156626506,,0.08433734939759036,0.2891566265060241,0.012048192771084338,,,,,,,0.024096385542168676
91,tlg0614.tlg001,Babrius - 11) The Fire-Bearing Fox,0.9305263157894741,0.7043636363636363,0.6538461538461539,104,7.428571428571429,4.153846153846154,0.18269230769230768,0.057692307692307696,0.038461538461538464,0.20192307692307693,0.08653846153846154,0.019230769230769232,0.08653846153846154,0.2692307692307692,0.028846153846153848,0.028846153846153848,,,,,,
92,tlg0614.tlg001,Babrius - 52) One Toils and Another Complains,0.9493975903614459,0.7651162790697674,0.6847826086956522,92,10.222222222222221,4.163043478260869,0.18478260869565216,0.07608695652173914,0.08695652173913043,0.14130434782608695,0.08695652173913043,0.03260869565217391,0.05434782608695652,0.2717391304347826,0.010869565217391304,0.021739130434782608,,0.010869565217391304,0.010869565217391304,,,0.010869565217391304
93,tlg0614.tlg001,Babrius - 61) Custom Stales,0.9521739130434783,0.6826923076923077,0.6336633663366337,101,9.181818181818182,3.900990099009901,0.16831683168316833,0.0594059405940594,0.12871287128712872,0.12871287128712872,0.09900990099009901,0.009900990099009901,0.0891089108910891,0.297029702970297,,0.009900990099009901,,0.009900990099009901,,,,
94,tlg0614.tlg001,Babrius - 97) Suspicious Hospitality,0.9252252252252254,0.699154929577465,0.6,120,9.23076923076923,4.0,0.18333333333333332,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.09166666666666666,0.26666666666666666,0.008333333333333333,0.03333333333333333,,0.008333333333333333,,,,
95,tlg0614.tlg001,Babrius - 60) Surfeited at Last,0.9636363636363636,0.812,0.796875,64,7.111111111111111,4.21875,0.21875,0.03125,0.09375,0.140625,0.109375,0.03125,0.046875,0.21875,0.015625,0.0625,,0.03125,,,,
96,tlg0614.tlg001,Babrius - 44) Divide and Conquer,0.9538461538461539,0.735,0.7049180327868853,61,12.2,4.360655737704918,0.21311475409836064,0.08196721311475409,0.13114754098360656,0.08196721311475409,0.13114754098360656,,0.01639344262295082,0.3114754098360656,,0.01639344262295082,,0.01639344262295082,,,,
97,tlg0614.tlg001,Babrius - 24) The Frogs at the Sun's Wedding,0.9716216216216217,0.7976470588235294,0.7349397590361446,83,16.6,3.8313253012048194,0.13253012048192772,0.08433734939759036,0.13253012048192772,0.18072289156626506,0.10843373493975904,,0.04819277108433735,0.25301204819277107,0.024096385542168676,0.024096385542168676,,0.012048192771084338,,,,
98,tlg0614.tlg001,Babrius - 125) A Donkey on the Tiles,0.9174603174603173,0.6469565217391305,0.6111111111111112,72,18.0,3.763888888888889,0.16666666666666666,0.08333333333333333,0.09722222222222222,0.1527777777777778,0.041666666666666664,0.041666666666666664,0.1111111111111111,0.2361111111111111,,0.05555555555555555,,,,,,0.013888888888888888
99,tlg0614.tlg001,Babrius - 102) Once in Utopia,0.9563106796116506,0.7257142857142859,0.6428571428571429,112,8.0,3.7410714285714284,0.11607142857142858,0.044642857142857144,0.125,0.20535714285714285,0.11607142857142858,0.017857142857142856,0.07142857142857142,0.26785714285714285,,0.03571428571428571,,,,,,
100,tlg0614.tlg001,Babrius - 21) The Oxen and the Butchers,0.9376146788990827,0.775072463768116,0.6949152542372882,118,11.8,4.186440677966102,0.19491525423728814,0.059322033898305086,0.07627118644067797,0.1694915254237288,0.06779661016949153,0.0423728813559322,0.0423728813559322,0.2542372881355932,0.00847457627118644,0.05084745762711865,,0.01694915254237288,,,,0.01694915254237288
101,tlg0614.tlg001,Babrius - 8) The Arab and His Camel,0.9171428571428571,0.66,0.75,44,7.333333333333333,4.318181818181818,0.18181818181818182,,0.13636363636363635,0.1590909090909091,0.09090909090909091,0.045454545454545456,0.11363636363636363,0.2727272727272727,,,,,,,,
102,tlg0614.tlg001,Babrius - 119) How Hermes Bestowed a Treasure,0.9514563106796118,0.7253968253968254,0.625,112,7.466666666666667,4.133928571428571,0.19642857142857142,0.08035714285714286,0.08928571428571429,0.14285714285714285,0.10714285714285714,0.017857142857142856,0.03571428571428571,0.2857142857142857,0.017857142857142856,0.026785714285714284,,,,,,
103,tlg0614.tlg001,Babrius - 96) Emboldened by Circumstance,0.9526315789473685,0.7164705882352941,0.696969696969697,66,6.6,4.166666666666667,0.16666666666666666,0.06060606060606061,0.09090909090909091,0.15151515151515152,0.10606060606060606,0.045454545454545456,0.09090909090909091,0.2727272727272727,,0.015151515151515152,,,,,,
104,tlg0614.tlg001,Babrius - 7) The Horse and the Ass,0.9299270072992702,0.6760824742268041,0.5616438356164384,146,7.684210526315789,3.671232876712329,0.19863013698630136,0.04794520547945205,0.04794520547945205,0.11643835616438356,0.0684931506849315,0.0136986301369863,0.0958904109589041,0.3082191780821918,,0.0273972602739726,,0.0136986301369863,0.00684931506849315,,,0.0547945205479452
105,tlg0614.tlg001,Babrius - 64) The Fir Tree and the Bramble,0.9256410256410259,0.6519480519480519,0.5634920634920635,126,12.6,4.253968253968254,0.11904761904761904,0.05555555555555555,0.10317460317460317,0.18253968253968253,0.10317460317460317,0.03968253968253968,0.09523809523809523,0.20634920634920634,0.015873015873015872,0.06349206349206349,,0.015873015873015872,,,,
106,tlg0614.tlg001,Babrius - 127) The Mills of the Gods Grind Slowly,0.7543478260869566,0.528076923076923,0.5346534653465347,101,7.214285714285714,3.396039603960396,0.13861386138613863,0.04950495049504951,0.0891089108910891,0.12871287128712872,0.04950495049504951,0.0297029702970297,0.07920792079207921,0.40594059405940597,0.009900990099009901,,,0.019801980198019802,,,,
107,tlg0614.tlg001,Babrius - 101) The Vainglorious Wolf,0.89875,0.647,0.5730337078651685,89,9.88888888888889,4.157303370786517,0.15730337078651685,0.0449438202247191,0.12359550561797752,0.15730337078651685,0.07865168539325842,0.056179775280898875,0.06741573033707865,0.2808988764044944,,0.033707865168539325,,,,,,
108,tlg0614.tlg001,Babrius - 71) The Sea,0.9512396694214877,0.7269135802469137,0.6384615384615384,130,10.833333333333334,3.953846153846154,0.12307692307692308,0.07692307692307693,0.11538461538461539,0.14615384615384616,0.15384615384615385,0.023076923076923078,0.06153846153846154,0.25384615384615383,0.007692307692307693,0.023076923076923078,,,0.015384615384615385,,,
109,tlg0614.tlg001,Babrius - 95) The Stag without a Heart,0.9435141509433963,0.7255198019801979,0.43757292882147025,857,7.262711864406779,3.9906651108518085,0.18903150525087514,0.056009334889148193,0.09218203033838973,0.14585764294049008,0.09918319719953325,0.021003500583430573,0.038506417736289385,0.30688448074679114,0.003500583430571762,0.030338389731621937,,0.005834305717619603,0.002333722287047841,,,0.009334889148191364
110,tlg0614.tlg001,Babrius - 18) The North Wind and the Sun,0.9395522388059702,0.7138297872340427,0.5804195804195804,143,15.88888888888889,4.104895104895105,0.2097902097902098,0.02097902097902098,0.08391608391608392,0.1958041958041958,0.07692307692307693,0.006993006993006993,0.07692307692307693,0.2727272727272727,0.006993006993006993,0.03496503496503497,,0.006993006993006993,,,,0.006993006993006993
111,tlg0614.tlg001,Babrius - 91) Temporarily Patient,0.8954545454545455,0.6346153846153846,0.6133333333333333,75,8.333333333333334,4.306666666666667,0.16,0.06666666666666667,0.05333333333333334,0.18666666666666668,0.06666666666666667,0.05333333333333334,0.09333333333333334,0.28,,0.04,,,,,,
112,tlg0614.tlg001,Babrius - 120) Physician Heal Thyself,0.9447368421052631,0.7233333333333332,0.6705882352941176,85,9.444444444444445,3.7294117647058824,0.15294117647058825,0.047058823529411764,0.11764705882352941,0.16470588235294117,0.11764705882352941,0.023529411764705882,0.058823529411764705,0.27058823529411763,0.023529411764705882,0.023529411764705882,,,,,,
113,tlg0614.tlg001,Babrius - 31) The Mice and their Generals,0.9505555555555557,0.7335714285714285,0.5978835978835979,189,10.5,4.243386243386244,0.13227513227513227,0.037037037037037035,0.12698412698412698,0.21164021164021163,0.07936507936507936,0.037037037037037035,0.0582010582010582,0.2751322751322751,0.005291005291005291,0.031746031746031744,,0.005291005291005291,,,,
114,tlg0614.tlg001,Babrius - 103) One-Way Traffic,0.9436464088397792,0.7218439716312057,0.6052631578947368,190,10.555555555555555,3.9105263157894736,0.18421052631578946,0.05789473684210526,0.12105263157894737,0.1368421052631579,0.1,,0.021052631578947368,0.3263157894736842,0.010526315789473684,0.021052631578947368,,0.010526315789473684,,,,0.010526315789473684
115,tlg0614.tlg001,Babrius - 50) Double-Crossed,0.9357843137254902,0.6698780487804877,0.49765258215962443,213,6.264705882352941,3.7699530516431925,0.20187793427230047,0.056338028169014086,0.12206572769953052,0.12206572769953052,0.051643192488262914,0.009389671361502348,0.07511737089201878,0.3192488262910798,,0.03755868544600939,,0.004694835680751174,,,,
116,tlg0614.tlg001,Babrius - 98) Disarmed by Love,0.9385057471264369,0.7277611940298508,0.6174863387978142,183,7.038461538461538,3.939890710382514,0.18579234972677597,0.07103825136612021,0.07650273224043716,0.18579234972677597,0.07650273224043716,0.02185792349726776,0.04371584699453552,0.2677595628415301,,0.04918032786885246,,0.01639344262295082,,,,0.00546448087431694
117,tlg0614.tlg001,Babrius - 77) The Fox and the Crow,0.9320754716981133,0.7172727272727272,0.6086956521739131,115,8.846153846153847,4.139130434782609,0.17391304347826086,0.02608695652173913,0.09565217391304348,0.25217391304347825,0.09565217391304348,,0.034782608695652174,0.2782608695652174,0.008695652173913044,0.017391304347826087,,,,,,0.017391304347826087
118,tlg0614.tlg001,Babrius - 115) Showing a Turtle how to Fly,0.9371428571428572,0.7187692307692307,0.631578947368421,114,8.142857142857142,3.692982456140351,0.14912280701754385,0.09649122807017543,0.14035087719298245,0.20175438596491227,0.043859649122807015,0.02631578947368421,0.02631578947368421,0.2719298245614035,0.008771929824561403,0.02631578947368421,,,,,,0.008771929824561403
119,tlg0614.tlg001,Babrius - 83) Undernourished,0.75,0.5968181818181819,0.5053763440860215,93,15.5,3.5376344086021505,0.1827956989247312,0.03225806451612903,0.043010752688172046,0.10752688172043011,0.08602150537634409,0.021505376344086023,0.11827956989247312,0.3870967741935484,,0.010752688172043012,,0.010752688172043012,,,,
120,tlg0614.tlg001,"Babrius - 51) Fleece Me, But Don't Flay Me",0.9514563106796118,0.7244444444444443,0.625,112,11.2,3.857142857142857,0.16071428571428573,0.07142857142857142,0.125,0.16071428571428573,0.05357142857142857,0.03571428571428571,0.07142857142857142,0.25892857142857145,0.008928571428571428,0.017857142857142856,,0.026785714285714284,,,,0.008928571428571428
121,tlg0614.tlg001,Babrius - 67) The Lion's Share,0.9474358974358978,0.7331578947368422,0.6666666666666666,87,7.25,3.781609195402299,0.14942528735632185,0.04597701149425287,0.10344827586206896,0.1839080459770115,0.12643678160919541,0.011494252873563218,0.04597701149425287,0.2413793103448276,0.022988505747126436,0.05747126436781609,,,,,,0.011494252873563218
122,tlg0614.tlg001,"Babrius - 87) Let it be Yea Yea, or Nay Nay",0.924561403508772,0.6564705882352941,0.6818181818181818,66,5.5,3.6818181818181817,0.21212121212121213,0.06060606060606061,0.07575757575757576,0.10606060606060606,0.09090909090909091,0.030303030303030304,0.015151515151515152,0.3333333333333333,0.045454545454545456,0.015151515151515152,,0.015151515151515152,,,,
123,tlg0614.tlg001,Babrius - 14) The Bear and the Fox,0.9764705882352942,0.66,0.7674418604651163,43,8.6,3.883720930232558,0.27906976744186046,0.06976744186046512,0.13953488372093023,0.06976744186046512,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.20930232558139536,,,,0.046511627906976744,,,,0.046511627906976744
124,tlg0614.tlg001,Babrius - 82) Good Reason to be Alarmed,0.925,0.6847058823529412,0.6153846153846154,117,7.8,3.9401709401709404,0.19658119658119658,0.02564102564102564,0.09401709401709402,0.1452991452991453,0.07692307692307693,0.02564102564102564,0.10256410256410256,0.2564102564102564,0.017094017094017096,0.03418803418803419,,0.017094017094017096,0.008547008547008548,,,
125,tlg0614.tlg001,Babrius - 10) Aphrodite and the Slave Girl,0.9419047619047619,0.7206153846153845,0.631578947368421,114,7.6,3.9298245614035086,0.14912280701754385,0.06140350877192982,0.07017543859649122,0.13157894736842105,0.14035087719298245,0.008771929824561403,0.05263157894736842,0.2894736842105263,0.008771929824561403,0.07017543859649122,,0.008771929824561403,0.008771929824561403,,,
126,tlg0614.tlg001,Babrius - 40) The Rise of the Proletariat,0.9634146341463414,0.76,0.76,50,5.0,4.0,0.18,0.08,0.14,0.14,0.08,0.02,0.1,0.22,0.02,,,,,,,0.02
127,tlg0614.tlg001,Babrius - 38) The Unkindest Cut of All,0.9320987654320988,0.6595121951219513,0.5888888888888889,90,9.0,3.522222222222222,0.16666666666666666,0.1,0.1111111111111111,0.1111111111111111,0.1111111111111111,,0.05555555555555555,0.2777777777777778,,,,0.022222222222222223,,0.011111111111111112,,0.03333333333333333
128,tlg0614.tlg001,Babrius - 17) Cat as Fowler,0.9725490196078431,0.7781818181818182,0.75,60,5.454545454545454,4.733333333333333,0.2,0.06666666666666667,0.06666666666666667,0.18333333333333332,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.3,,0.03333333333333333,,,,,,0.016666666666666666
129,tlg0614.tlg001,Babrius - 106) Deeply Worried about the Future,0.9469230769230771,0.7348181818181818,0.5390334572490706,269,9.962962962962964,3.9182156133828996,0.16356877323420074,0.03717472118959108,0.09665427509293681,0.17100371747211895,0.11524163568773234,0.007434944237918215,0.040892193308550186,0.29739776951672864,0.0037174721189591076,0.01858736059479554,,0.007434944237918215,0.007434944237918215,,,0.03345724907063197
130,tlg0614.tlg001,Babrius - 62) Only a Half-Breed,0.9466666666666667,0.6990000000000001,0.7101449275362319,69,7.666666666666667,4.173913043478261,0.17391304347826086,0.043478260869565216,0.057971014492753624,0.2028985507246377,0.07246376811594203,0.057971014492753624,0.057971014492753624,0.2318840579710145,0.028985507246376812,0.043478260869565216,,0.014492753623188406,,,,0.014492753623188406
131,tlg0614.tlg001,Babrius - 58) Hope,0.9614285714285714,0.6933333333333332,0.6329113924050633,79,7.181818181818182,4.025316455696203,0.20253164556962025,0.0759493670886076,0.06329113924050633,0.1518987341772152,0.08860759493670886,0.05063291139240506,0.0759493670886076,0.27848101265822783,0.012658227848101266,,,,,,,
132,tlg0614.tlg001,Babrius - 81) Nolo Contendre,0.9885245901639343,0.7752380952380953,0.7142857142857143,70,6.363636363636363,4.0285714285714285,0.2,0.02857142857142857,0.17142857142857143,0.14285714285714285,0.04285714285714286,0.014285714285714285,0.04285714285714286,0.2714285714285714,0.02857142857142857,0.02857142857142857,,0.02857142857142857,,,,
133,tlg0614.tlg001,Babrius - 13) The Farmer and the Stork,0.9198473282442748,0.6892307692307693,0.5928571428571429,140,9.333333333333334,3.9785714285714286,0.15714285714285714,0.07857142857142857,0.09285714285714286,0.15,0.08571428571428572,0.007142857142857143,0.05,0.3142857142857143,0.02142857142857143,0.02857142857142857,,0.007142857142857143,0.007142857142857143,,,
134,tlg0614.tlg001,Babrius - 47) Strength in Unity,0.9286624203821657,0.6974358974358976,0.5602409638554217,166,9.764705882352942,3.8313253012048194,0.12650602409638553,0.06626506024096386,0.14457831325301204,0.0963855421686747,0.12650602409638553,0.03614457831325301,0.060240963855421686,0.27710843373493976,0.024096385542168676,0.018072289156626505,,0.018072289156626505,0.006024096385542169,,,
135,tlg0614.tlg001,Babrius - 30) Hermes on Sale,0.9629629629629631,0.7112195121951219,0.6333333333333333,90,9.0,3.7111111111111112,0.15555555555555556,0.08888888888888889,0.13333333333333333,0.13333333333333333,0.044444444444444446,0.05555555555555555,0.05555555555555555,0.28888888888888886,0.011111111111111112,0.022222222222222223,,,,,,0.011111111111111112
136,tlg0614.tlg001,Babrius - 29) The Old Age of the Race Horse,0.9275,0.76,0.7755102040816326,49,8.166666666666666,3.979591836734694,0.16326530612244897,0.02040816326530612,0.02040816326530612,0.22448979591836735,0.08163265306122448,0.10204081632653061,0.08163265306122448,0.24489795918367346,,0.04081632653061224,,,,,,0.02040816326530612
137,tlg0614.tlg001,Babrius - 36) The Oak and the Reeds,0.9514563106796117,0.6968253968253967,0.6428571428571429,112,8.0,4.080357142857143,0.1875,0.044642857142857144,0.13392857142857142,0.16964285714285715,0.09821428571428571,0.008928571428571428,0.05357142857142857,0.25,0.008928571428571428,0.03571428571428571,,,,,,0.008928571428571428
138,tlg0614.tlg001,Babrius - 90) More Fearsome than Ever,0.981081081081081,0.78,0.8478260869565217,46,11.5,4.108695652173913,0.15217391304347827,0.10869565217391304,0.10869565217391304,0.17391304347826086,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.1956521739130435,0.021739130434782608,0.043478260869565216,,,,,,
139,tlg0614.tlg001,Babrius - 70) War and his Bride,0.9172413793103449,0.6788888888888889,0.6417910447761194,67,8.375,3.9402985074626864,0.1791044776119403,0.05970149253731343,0.08955223880597014,0.14925373134328357,0.04477611940298507,,0.029850746268656716,0.3582089552238806,,0.04477611940298507,,0.029850746268656716,,,,0.014925373134328358
140,tlg0614.tlg001,Babrius - 59) Momus the Fault-Finder,0.9263513513513515,0.6590740740740744,0.5286624203821656,157,12.076923076923077,3.7961783439490446,0.12101910828025478,0.050955414012738856,0.10828025477707007,0.18471337579617833,0.07006369426751592,0.03184713375796178,0.10191082802547771,0.27388535031847133,0.006369426751592357,0.025477707006369428,,0.01910828025477707,,,,0.006369426751592357
141,tlg0614.tlg001,Babrius - 93) Peace by Surrender,0.9711538461538461,0.7693749999999999,0.6637168141592921,113,10.272727272727273,4.15929203539823,0.168141592920354,0.07964601769911504,0.12389380530973451,0.1415929203539823,0.09734513274336283,0.017699115044247787,0.05309734513274336,0.25663716814159293,0.008849557522123894,0.035398230088495575,,0.008849557522123894,,,,0.008849557522123894
142,tlg0614.tlg001,Babrius - 34) A Case of Indigestion,0.9187500000000001,0.7252777777777778,0.6363636363636364,121,5.761904761904762,3.8512396694214877,0.15702479338842976,0.06611570247933884,0.09090909090909091,0.18181818181818182,0.06611570247933884,0.04132231404958678,0.049586776859504134,0.30578512396694213,,0.01652892561983471,,0.008264462809917356,0.008264462809917356,,,0.008264462809917356
143,tlg0614.tlg001,Babrius - 108) The Country Mouse and the City Mouse,0.9407272727272729,0.7432340425531916,0.5704225352112676,284,11.36,4.140845070422535,0.18309859154929578,0.04929577464788732,0.06690140845070422,0.2007042253521127,0.0880281690140845,0.035211267605633804,0.06338028169014084,0.25704225352112675,0.0035211267605633804,0.04225352112676056,,0.01056338028169014,,,,
144,tlg0614.tlg001,Babrius - 16) The Disappointed Wolf,0.9577981651376147,0.7391304347826086,0.635593220338983,118,7.375,3.864406779661017,0.211864406779661,0.03389830508474576,0.11016949152542373,0.1271186440677966,0.09322033898305085,0.00847457627118644,0.06779661016949153,0.2711864406779661,,0.0423728813559322,,0.025423728813559324,,,,0.00847457627118644
145,tlg0614.tlg001,Babrius - 113) Enemy Infiltration,0.945,0.74,0.7551020408163265,49,6.125,3.9183673469387754,0.1836734693877551,0.10204081632653061,0.08163265306122448,0.16326530612244897,0.061224489795918366,0.04081632653061224,0.10204081632653061,0.24489795918367346,,,,0.02040816326530612,,,,
146,tlg0614.tlg001,Babrius - 129) Failure to Qualify as a Household Pet,0.9214611872146119,0.726145251396648,0.5921052631578947,228,9.12,3.824561403508772,0.17105263157894737,0.017543859649122806,0.07017543859649122,0.16228070175438597,0.11842105263157894,0.03508771929824561,0.03070175438596491,0.2982456140350877,,0.02631578947368421,,0.013157894736842105,,,,0.05701754385964912
147,tlg0614.tlg001,Babrius - 100) Freedom Preferred to Security,0.9576923076923076,0.6712500000000001,0.6017699115044248,113,5.947368421052632,3.672566371681416,0.168141592920354,0.07079646017699115,0.13274336283185842,0.1592920353982301,0.09734513274336283,,0.07079646017699115,0.26548672566371684,,0.02654867256637168,,0.008849557522123894,,,,
148,tlg0614.tlg001,Babrius - 15) The Athenian and the Theban,0.96015625,0.7220454545454545,0.6058394160583942,137,9.133333333333333,3.8248175182481754,0.15328467153284672,0.0072992700729927005,0.08759124087591241,0.20437956204379562,0.08759124087591241,0.0364963503649635,0.051094890510948905,0.291970802919708,0.0072992700729927005,0.029197080291970802,,0.014598540145985401,,,,0.029197080291970802
149,tlg0614.tlg001,Babrius - 80) Dancing is Not for the Camel,0.9727272727272727,0.7950000000000002,0.7924528301886793,53,7.571428571428571,4.037735849056604,0.16981132075471697,0.03773584905660377,0.05660377358490566,0.18867924528301888,0.03773584905660377,0.1509433962264151,0.07547169811320754,0.24528301886792453,,0.018867924528301886,,,,,,0.018867924528301886
150,tlg0614.tlg001,Babrius - 111) A Backfiring Stratagem,0.9375757575757577,0.68304,0.5287356321839081,174,9.666666666666666,4.068965517241379,0.1896551724137931,0.028735632183908046,0.09195402298850575,0.15517241379310345,0.06896551724137931,0.034482758620689655,0.09195402298850575,0.28160919540229884,0.005747126436781609,0.034482758620689655,,0.017241379310344827,,,,
151,tlg0614.tlg001,Babrius - 27) The Unappreciated Weasel,0.9549295774647889,0.753548387096774,0.6875,80,10.0,3.8125,0.175,0.05,0.1625,0.1125,0.0875,0.025,0.05,0.275,0.0125,0.05,,,,,,
152,tlg0614.tlg001,Babrius - 35) Coddled to Death,0.9660377358490566,0.7538461538461539,0.7258064516129032,62,12.4,4.064516129032258,0.12903225806451613,0.06451612903225806,0.0967741935483871,0.14516129032258066,0.14516129032258066,0.016129032258064516,0.016129032258064516,0.2903225806451613,0.03225806451612903,0.04838709677419355,0.016129032258064516,,,,,
153,tlg0614.tlg001,Babrius - 48) Unwelcome Attentions,0.9440476190476194,0.6954545454545454,0.6666666666666666,93,11.625,3.89247311827957,0.1827956989247312,0.053763440860215055,0.08602150537634409,0.10752688172043011,0.11827956989247312,0.010752688172043012,0.043010752688172046,0.3118279569892473,0.010752688172043012,0.053763440860215055,,0.021505376344086023,,,,
154,tlg0614.tlg001,Babrius - 6) The Fisherman and the Little Fish,0.9534351145038168,0.7824175824175824,0.6785714285714286,140,7.0,3.8214285714285716,0.15714285714285714,0.07142857142857142,0.09285714285714286,0.12857142857142856,0.12142857142857143,0.02142857142857143,0.04285714285714286,0.3,0.014285714285714285,0.02142857142857143,,0.014285714285714285,,,,0.014285714285714285
155,tlg0614.tlg001,Babrius - 116) A Domestic Triangle,0.961788617886179,0.7527710843373494,0.6515151515151515,132,8.25,3.962121212121212,0.18181818181818182,0.06818181818181818,0.12878787878787878,0.13636363636363635,0.08333333333333333,0.022727272727272728,0.05303030303030303,0.2878787878787879,0.007575757575757576,0.022727272727272728,,0.007575757575757576,,,,
156,tlg0614.tlg001,Babrius - 79) The Dog and his Shadow,0.9285714285714286,0.67875,0.7076923076923077,65,9.285714285714286,4.0,0.15384615384615385,0.03076923076923077,0.046153846153846156,0.2153846153846154,0.09230769230769231,0.03076923076923077,0.09230769230769231,0.3230769230769231,,0.015384615384615385,,,,,,
157,tlg0007.tlg121,Plutarch - Renting the Ass or its Shadow (Lives of the Ten Orators (Moralia 848A-B)),0.9371428571428572,0.6698461538461539,0.5350877192982456,114,12.666666666666666,4.350877192982456,0.23684210526315788,0.02631578947368421,0.08771929824561403,0.16666666666666666,0.03508771929824561,0.05263157894736842,0.09649122807017543,0.2543859649122807,,0.043859649122807015,,,,,,
